交易对,方向,开仓时间,开仓价,平仓时间,平仓价,数量,收益,收益率,手续费,原因,仓位,累计收益,实际杠杆,当前回撤,持仓天数,当前收益(占权益),加仓次数
TRX-USDT-SWAP,多,2025-07-12 02:00:00,0.30513051,2025-07-12 12:00:00,0.30110989,15087.931885,-66.15,-0.0144,5.49,移动止盈/止损,0.4175,-194.02,0.4175,-0.1276,0.4167,-0.006713,0
HYPE-USDT-SWAP,多,2025-07-12 10:00:00,47.20071960,2025-07-12 12:00:00,46.29337020,46.499918,-44.80,-0.0204,2.61,移动止盈/止损,0.1957,-238.82,0.1957,-0.1315,0.0833,-0.004567,0
TON-USDT-SWAP,多,2025-07-12 10:00:00,3.01840181,2025-07-12 12:00:00,2.98310166,1112.324348,-43.27,-0.0129,4.01,移动止盈/止损,0.2994,-282.09,0.2994,-0.1354,0.0833,-0.004431,0
XLM-USDT-SWAP,多,2025-07-09 02:00:00,0.26496219,2025-07-13 02:00:00,0.41743825,9383.985827,1426.99,0.5739,3.84,时间止损,0.2715,1144.90,0.2715,-0.0090,4.0000,0.127497,3
TON-USDT-SWAP,多,2025-07-13 12:00:00,3.02030200,2025-07-13 15:00:00,2.99530044,1491.263776,-42.67,-0.0095,5.38,移动止盈/止损,0.4018,1102.23,0.4018,-0.0128,0.1250,-0.003827,0
XRP-USDT-SWAP,多,2025-07-13 18:00:00,2.86068604,2025-07-13 21:00:00,2.80121985,673.473697,-42.34,-0.0220,2.29,移动止盈/止损,0.1690,1059.90,0.1690,-0.0166,0.1250,-0.003812,0
XLM-USDT-SWAP,多,2025-07-13 02:00:00,0.45601171,2025-07-14 11:00:00,0.45846415,7922.879841,15.08,0.0042,4.35,移动止盈/止损,0.3445,1074.98,0.3445,-0.0152,1.3750,0.001356,3
HYPE-USDT-SWAP,多,2025-07-13 00:00:00,48.93800291,2025-07-14 15:00:00,47.71722780,156.504102,-200.13,-0.0261,9.08,移动止盈/止损,0.6628,874.85,0.6628,-0.0329,1.6250,-0.018323,2
LINK-USDT-SWAP,多,2025-07-14 12:00:00,16.34263410,2025-07-14 15:00:00,15.96740310,129.458454,-51.09,-0.0241,2.51,移动止盈/止损,0.1872,823.76,0.1872,-0.0375,0.1250,-0.004699,0
AVAX-USDT-SWAP,多,2025-07-15 22:00:00,22.26022580,2025-07-16 04:00:00,21.92280750,65.995919,-24.02,-0.0163,1.75,对齐失效,0.1292,799.74,0.1292,-0.0396,0.2500,-0.002214,0
BONK-USDT-SWAP,多,2025-07-12 18:00:00,0.02824518,2025-07-16 18:00:00,0.03750325,134180.214454,1236.96,0.3264,5.29,时间止损,0.3589,2036.70,0.3589,0.0000,4.0000,0.102362,3
SUI-USDT-SWAP,多,2025-07-14 00:00:00,3.82271700,2025-07-16 22:00:00,3.94440552,1577.998506,184.67,0.0306,7.35,移动止盈/止损,0.5587,2221.37,0.5587,0.0000,2.9167,0.015052,3
TON-USDT-SWAP,多,2025-07-16 22:00:00,3.17691766,2025-07-17 01:00:00,3.15448452,1154.122100,-30.27,-0.0083,4.38,移动止盈/止损,0.2953,2191.09,0.2953,-0.0025,0.1250,-0.002474,0
TAO-USDT-SWAP,多,2025-07-15 12:00:00,436.52524264,2025-07-17 03:00:00,421.91780400,6.272847,-94.86,-0.0346,3.23,移动止盈/止损,0.2425,2096.23,0.2425,-0.0102,1.6250,-0.007812,1
BOME-USDT-SWAP,多,2025-07-16 18:00:00,0.00226123,2025-07-17 03:00:00,0.00209479,391335.511399,-66.15,-0.0748,1.02,移动止盈/止损,0.0706,2030.08,0.0706,-0.0156,0.3750,-0.005478,0
BONK-USDT-SWAP,多,2025-07-17 04:00:00,0.03890789,2025-07-17 15:00:00,0.03575442,18554.414730,-59.34,-0.0822,0.83,移动止盈/止损,0.0591,1970.74,0.0591,-0.0204,0.4583,-0.004938,0
XRP-USDT-SWAP,多,2025-07-17 04:00:00,3.13304469,2025-07-18 15:00:00,3.37616235,1379.818814,330.07,0.0764,5.39,移动止盈/止损,0.3660,2300.80,0.3660,0.0000,1.4583,0.026730,3
LTC-USDT-SWAP,多,2025-07-17 16:00:00,101.90715534,2025-07-18 18:00:00,102.96970200,6.391992,6.01,0.0092,0.79,移动止盈/止损,0.0491,2306.81,0.0491,0.0000,1.0833,0.000486,1
BNB-USDT-SWAP,多,2025-07-17 02:00:00,720.47017468,2025-07-18 19:00:00,732.07678500,4.757705,51.07,0.0149,4.15,移动止盈/止损,0.2579,2357.89,0.2579,0.0000,1.7083,0.004117,2
ETH-USDT-SWAP,多,2025-07-16 06:00:00,3309.13658800,2025-07-18 20:00:00,3516.00836400,3.153005,639.36,0.0613,12.91,移动止盈/止损,0.8675,2997.24,0.8675,0.0000,2.5833,0.049013,3
ETC-USDT-SWAP,多,2025-07-19 04:00:00,25.49754950,2025-07-19 11:00:00,23.75862390,40.606909,-71.81,-0.0694,1.20,移动止盈/止损,0.0797,2925.43,0.0797,-0.0055,0.2917,-0.005536,0
DOGE-USDT-SWAP,多,2025-07-19 04:00:00,0.25448545,2025-07-19 14:00:00,0.23954604,4640.262571,-70.70,-0.0599,1.38,移动止盈/止损,0.0909,2854.73,0.0909,-0.0109,0.4167,-0.005480,0
PENDLE-USDT-SWAP,多,2025-07-20 08:00:00,4.74077985,2025-07-20 21:00:00,4.66713324,866.952873,-68.74,-0.0167,4.89,移动止盈/止损,0.3208,2785.99,0.3208,-0.0162,0.5417,-0.005356,1
LTC-USDT-SWAP,多,2025-07-19 22:00:00,116.42957241,2025-07-21 19:00:00,115.24847400,24.306788,-32.09,-0.0113,3.38,移动止盈/止损,0.2242,2753.90,0.2242,-0.0187,1.8750,-0.002507,1
AVAX-USDT-SWAP,多,2025-07-20 08:00:00,25.19554424,2025-07-21 19:00:00,25.18948080,173.252988,-6.29,-0.0014,5.24,移动止盈/止损,0.3409,2747.61,0.3409,-0.0191,1.4583,-0.000491,2
ZEN-USDT-SWAP,多,2025-07-21 22:00:00,10.20702060,2025-07-22 03:00:00,9.64003590,146.839846,-85.00,-0.0567,1.75,移动止盈/止损,0.1162,2662.61,0.1162,-0.0257,0.2083,-0.006688,0
ETH-USDT-SWAP,多,2025-07-20 08:00:00,3761.84338037,2025-07-22 04:00:00,3654.36452700,2.626481,-293.98,-0.0298,11.69,移动止盈/止损,0.7609,2368.63,0.7609,-0.0482,1.8333,-0.023677,2
BOME-USDT-SWAP,多,2025-07-21 22:00:00,0.00248225,2025-07-22 04:00:00,0.00228977,434731.050958,-84.92,-0.0787,1.24,移动止盈/止损,0.0836,2283.71,0.0836,-0.0547,0.2500,-0.006887,0
TON-USDT-SWAP,多,2025-07-22 14:00:00,3.42764273,2025-07-23 01:00:00,3.30826914,383.214194,-47.29,-0.0360,1.55,移动止盈/止损,0.1051,2236.42,0.1051,-0.0583,0.4583,-0.003850,0
BTC-USDT-SWAP,多,2025-07-22 18:00:00,119779.97680000,2025-07-23 06:00:00,118388.25999000,0.034490,-52.93,-0.0128,4.93,对齐失效,0.3305,2183.49,0.3305,-0.0624,0.5000,-0.004327,0
APT-USDT-SWAP,多,2025-07-23 08:00:00,5.63166311,2025-07-23 09:00:00,5.38596135,344.048694,-86.81,-0.0448,2.27,移动止盈/止损,0.1583,2096.68,0.1583,-0.0690,0.0417,-0.007148,0
SOL-USDT-SWAP,多,2025-07-21 02:00:00,193.68125895,2025-07-23 10:00:00,197.93020500,24.708166,99.18,0.0207,5.81,移动止盈/止损,0.4010,2195.86,0.4010,-0.0614,2.3333,0.008101,3
BONK-USDT-SWAP,多,2025-07-22 18:00:00,0.03711031,2025-07-23 10:00:00,0.03512949,55423.988602,-112.19,-0.0545,2.40,对齐失效,0.1678,2083.67,0.1678,-0.0700,0.6667,-0.009248,1
BCH-USDT-SWAP,多,2025-07-25 10:00:00,558.48584300,2025-07-25 14:00:00,535.35645900,2.609623,-62.07,-0.0426,1.71,移动止盈/止损,0.1206,2021.60,0.1206,-0.0748,0.1667,-0.005143,0
ETH-USDT-SWAP,多,2025-07-26 08:00:00,3761.56611900,2025-07-26 14:00:00,3726.24733800,1.019754,-40.60,-0.0106,4.58,对齐失效,0.3200,1981.00,0.3200,-0.0779,0.2500,-0.003375,0
SUI-USDT-SWAP,多,2025-07-26 08:00:00,4.12315017,2025-07-27 00:00:00,4.13458650,1777.244677,11.52,0.0016,8.81,移动止盈/止损,0.6197,1992.52,0.6197,-0.0770,0.6667,0.000957,2
TRX-USDT-SWAP,多,2025-07-26 06:00:00,0.31959513,2025-07-27 17:00:00,0.31897810,37452.453004,-37.46,-0.0031,14.35,移动止盈/止损,1.0001,1955.06,1.0001,-0.0799,1.4583,-0.003121,1
BCH-USDT-SWAP,多,2025-07-26 18:00:00,561.39668674,2025-07-28 07:00:00,580.10198400,7.580000,136.59,0.0321,5.19,移动止盈/止损,0.3682,2091.65,0.3682,-0.0694,1.5417,0.011252,3
ETH-USDT-SWAP,多,2025-07-27 02:00:00,3823.92903691,2025-07-28 14:00:00,3783.09165300,1.459322,-66.26,-0.0119,6.66,移动止盈/止损,0.4581,2025.40,0.4581,-0.0745,1.5000,-0.005488,2
UNI-USDT-SWAP,多,2025-07-27 18:00:00,10.81735517,2025-07-28 14:00:00,10.54994490,223.862661,-62.73,-0.0259,2.87,移动止盈/止损,0.1996,1962.67,0.1996,-0.0793,0.8333,-0.005223,1
OP-USDT-SWAP,多,2025-07-28 08:00:00,0.82338233,2025-07-28 17:00:00,0.79452054,1145.835851,-34.18,-0.0362,1.11,移动止盈/止损,0.0760,1928.48,0.0760,-0.0819,0.3750,-0.002854,0
BNB-USDT-SWAP,多,2025-07-27 18:00:00,833.24346780,2025-07-28 18:00:00,830.51694000,7.131005,-26.56,-0.0045,7.12,移动止盈/止损,0.4861,1901.92,0.4861,-0.0840,1.0000,-0.002223,2
HYPE-USDT-SWAP,多,2025-07-28 16:00:00,45.84758430,2025-07-28 19:00:00,44.95250430,39.845495,-37.84,-0.0207,2.17,移动止盈/止损,0.1527,1864.09,0.1527,-0.0869,0.1250,-0.003176,0
TRX-USDT-SWAP,多,2025-07-29 06:00:00,0.33543686,2025-07-29 20:00:00,0.33486651,18638.798799,-18.13,-0.0029,7.50,移动止盈/止损,0.5353,1845.96,0.5353,-0.0883,0.5833,-0.001524,1
TON-USDT-SWAP,多,2025-07-30 08:00:00,3.44874484,2025-07-30 12:00:00,3.38026194,539.195037,-39.13,-0.0210,2.21,移动止盈/止损,0.1570,1806.82,0.1570,-0.0913,0.1667,-0.003301,0
TON-USDT-SWAP,多,2025-07-31 04:00:00,3.53513038,2025-08-01 05:00:00,3.46415355,1809.652996,-136.04,-0.0213,7.60,移动止盈/止损,0.5489,1670.78,0.5489,-0.1017,1.0417,-0.011610,2
TON-USDT-SWAP,多,2025-08-02 04:00:00,3.69276924,2025-08-02 12:00:00,3.62003796,377.528113,-29.11,-0.0209,1.66,移动止盈/止损,0.1195,1641.67,0.1195,-0.1039,0.3333,-0.002491,0
TON-USDT-SWAP,多,2025-08-03 10:00:00,3.71467143,2025-08-03 14:00:00,3.61983798,504.632861,-50.08,-0.0267,2.22,移动止盈/止损,0.1610,1591.59,0.1610,-0.1078,0.1667,-0.004302,0
TRX-USDT-SWAP,多,2025-08-04 06:00:00,0.33081749,2025-08-05 14:00:00,0.33088691,35870.868263,-11.75,-0.0010,14.24,移动止盈/止损,0.9916,1579.84,0.9916,-0.1087,1.3333,-0.001011,3
BCH-USDT-SWAP,多,2025-08-05 10:00:00,582.96829100,2025-08-05 14:00:00,567.70322400,0.212087,-3.38,-0.0274,0.15,移动止盈/止损,0.0100,1576.45,0.0100,-0.1089,0.1667,-0.000291,0
LTC-USDT-SWAP,多,2025-08-04 00:00:00,114.52123770,2025-08-05 18:00:00,119.97800100,50.434557,268.11,0.0464,7.10,移动止盈/止损,0.5092,1844.57,0.5092,-0.0884,1.7500,0.022546,3
BNB-USDT-SWAP,多,2025-08-06 14:00:00,769.23691600,2025-08-06 16:00:00,768.07318500,5.367449,-11.20,-0.0027,4.95,对齐失效,0.3486,1833.37,0.3486,-0.0892,0.0833,-0.000942,0
VIRTUAL-USDT-SWAP,多,2025-08-07 12:00:00,1.33193318,2025-08-07 16:00:00,1.28447154,23.503619,-1.15,-0.0368,0.04,移动止盈/止损,0.0026,1832.22,0.0026,-0.0893,0.1667,-0.000097,0
TRX-USDT-SWAP,多,2025-08-06 20:00:00,0.33748329,2025-08-08 00:00:00,0.33759624,35213.988057,-10.29,-0.0009,14.26,移动止盈/止损,0.9930,1821.93,0.9930,-0.0901,1.1667,-0.000867,2
XLM-USDT-SWAP,多,2025-08-08 00:00:00,0.45517255,2025-08-09 03:00:00,0.44753524,6545.589907,-53.54,-0.0180,3.55,移动止盈/止损,0.2343,1768.40,0.2343,-0.0942,1.1250,-0.004531,1
UNI-USDT-SWAP,多,2025-08-07 10:00:00,10.76196867,2025-08-09 13:00:00,10.79592030,485.728256,10.21,0.0020,6.28,移动止盈/止损,0.4061,1778.60,0.4061,-0.0934,2.1250,0.000863,2
PENDLE-USDT-SWAP,多,2025-08-07 08:00:00,4.25876606,2025-08-10 05:00:00,5.47865208,1077.478334,1308.11,0.2851,6.30,移动止盈/止损,0.4084,3086.71,0.4084,0.0000,2.8750,0.099595,3
ADA-USDT-SWAP,多,2025-08-08 00:00:00,0.80097320,2025-08-10 07:00:00,0.79412058,8277.244319,-64.64,-0.0098,7.92,移动止盈/止损,0.5055,3022.07,0.5055,-0.0049,2.2917,-0.004946,3
TRX-USDT-SWAP,多,2025-08-10 12:00:00,0.34179418,2025-08-10 19:00:00,0.33855614,21405.915089,-78.05,-0.0107,8.74,移动止盈/止损,0.5624,2944.02,0.5624,-0.0109,0.2917,-0.006008,0
ETH-USDT-SWAP,多,2025-08-11 04:00:00,4318.49180600,2025-08-11 10:00:00,4234.83647400,0.004140,-0.37,-0.0206,0.02,移动止盈/止损,0.0013,2943.65,0.0013,-0.0109,0.2500,-0.000028,0
LINK-USDT-SWAP,多,2025-08-09 04:00:00,21.60769351,2025-08-11 11:00:00,21.27787200,296.241760,-105.33,-0.0165,7.62,移动止盈/止损,0.4982,2838.32,0.4982,-0.0189,2.2917,-0.008174,2
HYPE-USDT-SWAP,多,2025-08-09 14:00:00,45.24917447,2025-08-11 11:00:00,44.80851870,154.224402,-76.29,-0.0109,8.33,移动止盈/止损,0.5326,2762.02,0.5326,-0.0247,1.8750,-0.005956,3
BTC-USDT-SWAP,多,2025-08-10 14:00:00,120271.02483138,2025-08-11 12:00:00,119620.83672000,0.051953,-41.26,-0.0066,7.48,移动止盈/止损,0.4736,2720.77,0.4736,-0.0279,0.9167,-0.003231,1
UNI-USDT-SWAP,多,2025-08-11 16:00:00,11.56015590,2025-08-11 22:00:00,10.99290060,102.022589,-59.25,-0.0502,1.38,移动止盈/止损,0.0925,2661.51,0.0925,-0.0324,0.2500,-0.004662,0
BCH-USDT-SWAP,多,2025-08-12 02:00:00,598.28930967,2025-08-13 06:00:00,603.10968300,4.015150,16.46,0.0069,2.89,移动止盈/止损,0.1888,2677.97,0.1888,-0.0311,1.1667,0.001293,1
LINK-USDT-SWAP,多,2025-08-12 14:00:00,23.26732650,2025-08-14 06:00:00,23.88361140,60.116042,35.35,0.0253,1.70,移动止盈/止损,0.1090,2713.32,0.1090,-0.0284,1.6667,0.002770,0
UNI-USDT-SWAP,多,2025-08-13 06:00:00,11.82735495,2025-08-14 06:00:00,11.65683420,212.635475,-39.25,-0.0156,3.00,移动止盈/止损,0.1920,2674.07,0.1920,-0.0314,1.0000,-0.003086,1
TON-USDT-SWAP,多,2025-08-14 06:00:00,3.63416338,2025-08-14 08:00:00,3.52544742,689.565530,-77.93,-0.0311,2.96,移动止盈/止损,0.1818,2596.14,0.1818,-0.0374,0.0833,-0.006164,0
ADA-USDT-SWAP,多,2025-08-14 06:00:00,1.01730172,2025-08-14 10:00:00,0.96820317,1407.995233,-70.81,-0.0494,1.68,移动止盈/止损,0.1039,2525.33,0.1039,-0.0427,0.1667,-0.005632,0
TRX-USDT-SWAP,多,2025-08-11 14:00:00,0.34377433,2025-08-14 12:00:00,0.35849415,37506.923196,536.29,0.0416,15.80,移动止盈/止损,0.9979,3061.62,0.9979,-0.0019,2.9167,0.040910,3
ETH-USDT-SWAP,多,2025-08-12 12:00:00,4420.13443625,2025-08-14 12:00:00,4568.03315100,0.618520,88.14,0.0322,3.34,移动止盈/止损,0.2140,3149.76,0.2140,0.0000,2.0000,0.006679,2
HYPE-USDT-SWAP,多,2025-08-15 02:00:00,48.63886340,2025-08-15 15:00:00,46.29736980,25.265504,-60.60,-0.0493,1.44,移动止盈/止损,0.0935,3089.17,0.0935,-0.0046,0.5417,-0.004613,0
LINK-USDT-SWAP,多,2025-08-17 08:00:00,25.11610038,2025-08-18 02:00:00,24.78852090,149.286572,-53.37,-0.0142,4.47,移动止盈/止损,0.2904,3035.79,0.2904,-0.0086,0.7500,-0.004080,1
BNB-USDT-SWAP,多,2025-08-20 20:00:00,873.48734000,2025-08-21 09:00:00,852.03478800,3.472982,-78.10,-0.0257,3.60,移动止盈/止损,0.2319,2957.69,0.2319,-0.0146,0.5417,-0.006005,0
TRX-USDT-SWAP,多,2025-08-20 22:00:00,0.35527552,2025-08-21 11:00:00,0.35138486,16867.144761,-72.78,-0.0121,7.15,移动止盈/止损,0.4581,2884.92,0.4581,-0.0201,0.5417,-0.005627,0
LINK-USDT-SWAP,多,2025-08-20 22:00:00,26.64166390,2025-08-21 14:00:00,25.65243450,55.889414,-57.04,-0.0383,1.75,移动止盈/止损,0.1138,2827.88,0.1138,-0.0244,0.6667,-0.004430,0
PENDLE-USDT-SWAP,多,2025-08-22 04:00:00,5.59355930,2025-08-22 12:00:00,5.41065888,378.829436,-71.79,-0.0339,2.50,移动止盈/止损,0.1621,2756.09,0.1621,-0.0298,0.3333,-0.005607,0
ZEC-USDT-SWAP,多,2025-08-20 08:00:00,41.28987167,2025-08-23 07:00:00,42.77572200,189.848763,272.51,0.0348,9.58,移动止盈/止损,0.6288,3028.60,0.6288,-0.0092,2.9583,0.020840,3
ETH-USDT-SWAP,多,2025-08-22 14:00:00,4741.40127941,2025-08-23 11:00:00,4703.12964000,1.152212,-50.63,-0.0093,6.53,移动止盈/止损,0.4053,2977.97,0.4053,-0.0130,0.8750,-0.003887,2
AVAX-USDT-SWAP,多,2025-08-23 12:00:00,26.17961770,2025-08-23 16:00:00,25.47845190,92.724112,-67.89,-0.0280,2.87,移动止盈/止损,0.1834,2910.08,0.1834,-0.0182,0.1667,-0.005239,0
ZEC-USDT-SWAP,多,2025-08-23 22:00:00,44.86448600,2025-08-24 01:00:00,43.59564000,57.537717,-76.06,-0.0295,3.05,移动止盈/止损,0.1919,2834.02,0.1919,-0.0239,0.1250,-0.005905,0
OP-USDT-SWAP,多,2025-08-23 18:00:00,0.80458045,2025-08-24 03:00:00,0.79482051,3535.197742,-37.90,-0.0133,3.39,移动止盈/止损,0.2144,2796.13,0.2144,-0.0268,0.3750,-0.002951,0
PENDLE-USDT-SWAP,多,2025-08-22 14:00:00,5.91930480,2025-08-24 05:00:00,5.95490445,828.464018,23.59,0.0048,5.90,移动止盈/止损,0.3822,2819.72,0.3822,-0.0250,1.6250,0.001833,2
ARB-USDT-SWAP,多,2025-08-22 14:00:00,0.58193077,2025-08-24 05:00:00,0.58574142,11070.565788,34.43,0.0053,7.76,移动止盈/止损,0.5041,2854.15,0.5041,-0.0224,1.6250,0.002669,3
BOME-USDT-SWAP,多,2025-08-24 02:00:00,0.00246625,2025-08-24 06:00:00,0.00227477,366734.031952,-71.26,-0.0788,1.04,移动止盈/止损,0.0689,2782.88,0.0689,-0.0278,0.1667,-0.005554,0
SOL-USDT-SWAP,多,2025-08-24 04:00:00,210.83108100,2025-08-24 08:00:00,208.22917500,13.903809,-39.67,-0.0135,3.50,移动止盈/止损,0.2261,2743.21,0.2261,-0.0308,0.1667,-0.003102,0
SOL-USDT-SWAP,多,2025-08-24 18:00:00,211.40113800,2025-08-24 19:00:00,205.08948900,12.489285,-81.95,-0.0310,3.12,移动止盈/止损,0.2072,2661.26,0.2072,-0.0370,0.0417,-0.006448,0
ETH-USDT-SWAP,多,2025-08-24 18:00:00,4933.33328400,2025-08-24 19:00:00,4810.76887500,0.667064,-85.66,-0.0260,3.90,移动止盈/止损,0.2582,2575.60,0.2582,-0.0435,0.0417,-0.006786,0
PENDLE-USDT-SWAP,多,2025-08-24 18:00:00,6.18731867,2025-08-24 19:00:00,6.03549639,361.958602,-57.61,-0.0257,2.65,移动止盈/止损,0.1758,2518.00,0.1758,-0.0479,0.0417,-0.004585,0
ZEN-USDT-SWAP,多,2025-08-24 18:00:00,8.57285720,2025-08-24 19:00:00,8.38716120,285.979210,-56.02,-0.0228,2.91,移动止盈/止损,0.1924,2461.98,0.1924,-0.0521,0.0417,-0.004478,0
SOL-USDT-SWAP,多,2025-08-25 02:00:00,212.68126600,2025-08-25 05:00:00,203.73962400,6.933527,-63.73,-0.0432,1.73,移动止盈/止损,0.1183,2398.25,0.1183,-0.0569,0.1250,-0.005121,0
HYPE-USDT-SWAP,多,2025-08-25 02:00:00,47.03770330,2025-08-25 06:00:00,44.93550600,31.315542,-67.56,-0.0459,1.73,移动止盈/止损,0.1182,2330.69,0.1182,-0.0621,0.1667,-0.005458,0
HYPE-USDT-SWAP,多,2025-08-26 16:00:00,48.28497477,2025-08-27 22:00:00,47.57824170,67.473663,-51.57,-0.0158,3.88,移动止盈/止损,0.2669,2279.13,0.2669,-0.0660,1.2500,-0.004183,1
SOL-USDT-SWAP,多,2025-08-28 08:00:00,214.20141800,2025-08-28 16:00:00,207.37926000,9.740360,-68.91,-0.0330,2.46,移动止盈/止损,0.1699,2210.21,0.1699,-0.0712,0.3333,-0.005622,0
SOL-USDT-SWAP,多,2025-08-29 04:00:00,217.02170000,2025-08-29 07:00:00,208.70912700,9.249092,-79.25,-0.0395,2.36,移动止盈/止损,0.1644,2130.96,0.1644,-0.0772,0.1250,-0.006507,0
ZEC-USDT-SWAP,多,2025-08-29 12:00:00,43.45434500,2025-08-29 15:00:00,41.91580800,45.631647,-72.54,-0.0366,2.34,移动止盈/止损,0.1635,2058.42,0.1635,-0.0827,0.1250,-0.005992,0
BONK-USDT-SWAP,多,2025-08-31 18:00:00,0.02299930,2025-08-31 23:00:00,0.02223778,88866.397006,-70.09,-0.0343,2.41,移动止盈/止损,0.1695,1988.34,0.1695,-0.0880,0.2083,-0.005823,0
FIL-USDT-SWAP,多,2025-09-01 08:00:00,2.50225020,2025-09-01 10:00:00,2.40075990,505.035533,-52.74,-0.0417,1.49,移动止盈/止损,0.1051,1935.59,0.1051,-0.0920,0.0833,-0.004401,0
TRUMP-USDT-SWAP,多,2025-09-01 06:00:00,8.79287920,2025-09-01 16:00:00,8.40815910,139.706006,-55.19,-0.0449,1.44,移动止盈/止损,0.1025,1880.40,0.1025,-0.0962,0.4167,-0.004627,0
AVAX-USDT-SWAP,多,2025-09-02 10:00:00,24.25042480,2025-09-02 12:00:00,23.60163960,115.471880,-78.23,-0.0279,3.32,移动止盈/止损,0.2353,1802.17,0.2353,-0.1021,0.0833,-0.006602,0
BCH-USDT-SWAP,多,2025-09-02 02:00:00,575.95132432,2025-09-03 15:00:00,585.58143600,17.274761,154.32,0.0155,12.04,移动止盈/止损,0.8449,1956.49,0.8449,-0.0904,1.5417,0.012856,3
ZEC-USDT-SWAP,多,2025-09-03 16:00:00,42.52425200,2025-09-03 21:00:00,41.79582000,59.185840,-46.11,-0.0183,2.99,移动止盈/止损,0.2083,1910.38,0.2083,-0.0939,0.2083,-0.003856,0
AVAX-USDT-SWAP,多,2025-09-02 22:00:00,24.49971630,2025-09-04 04:00:00,24.95350440,103.503530,43.90,0.0173,3.07,移动止盈/止损,0.2108,1954.28,0.2108,-0.0906,1.2500,0.003658,1
BTC-USDT-SWAP,多,2025-09-02 14:00:00,111336.36774081,2025-09-04 05:00:00,110602.23867000,0.031975,-27.73,-0.0078,4.26,移动止盈/止损,0.2885,1926.55,0.2885,-0.0927,1.6250,-0.002316,1
SOL-USDT-SWAP,多,2025-09-02 20:00:00,206.69066700,2025-09-04 05:00:00,206.67933000,9.555422,-2.48,-0.0013,2.37,移动止盈/止损,0.1653,1924.07,0.1653,-0.0929,1.3750,-0.000207,0
HYPE-USDT-SWAP,多,2025-09-04 00:00:00,46.28962850,2025-09-04 05:00:00,45.51444810,67.461255,-56.01,-0.0179,3.72,移动止盈/止损,0.2592,1868.06,0.2592,-0.0971,0.2083,-0.004701,0
HYPE-USDT-SWAP,多,2025-09-05 12:00:00,47.30072960,2025-09-05 14:00:00,46.24837470,47.945105,-53.15,-0.0234,2.69,移动止盈/止损,0.1911,1814.91,0.1911,-0.1011,0.0833,-0.004480,0
SUI-USDT-SWAP,多,2025-09-05 12:00:00,3.44004397,2025-09-05 14:00:00,3.35086488,931.333632,-86.85,-0.0271,3.79,移动止盈/止损,0.2700,1728.06,0.2700,-0.1077,0.0833,-0.007375,0
OP-USDT-SWAP,多,2025-09-05 12:00:00,0.73017301,2025-09-05 14:00:00,0.70622937,3825.060967,-94.88,-0.0340,3.30,移动止盈/止损,0.2354,1633.18,0.2354,-0.1149,0.0833,-0.008123,0
ZEN-USDT-SWAP,多,2025-09-06 00:00:00,7.26972690,2025-09-06 07:00:00,7.15928400,425.230891,-50.65,-0.0164,3.68,移动止盈/止损,0.2663,1582.54,0.2663,-0.1188,0.2917,-0.004355,0
HYPE-USDT-SWAP,多,2025-09-06 00:00:00,47.82478200,2025-09-06 09:00:00,46.62633690,47.060729,-59.07,-0.0262,2.67,移动止盈/止损,0.1939,1523.47,0.1939,-0.1232,0.3750,-0.005105,0
BCH-USDT-SWAP,多,2025-09-05 12:00:00,610.32165249,2025-09-06 10:00:00,588.07118700,8.799566,-202.12,-0.0376,6.33,移动止盈/止损,0.4635,1321.35,0.4635,-0.1385,0.9167,-0.017779,1
BNB-USDT-SWAP,多,2025-09-06 12:00:00,863.85877801,2025-09-08 08:00:00,872.50274100,12.368237,94.03,0.0088,12.89,移动止盈/止损,0.9011,1415.37,0.9011,-0.1314,1.8333,0.008203,3
ZEC-USDT-SWAP,多,2025-09-06 16:00:00,44.55351421,2025-09-09 14:00:00,49.61503800,148.623262,743.86,0.1123,8.40,移动止盈/止损,0.5963,2159.24,0.5963,-0.0751,2.9167,0.060939,3
TRUMP-USDT-SWAP,多,2025-09-07 20:00:00,8.56921447,2025-09-09 15:00:00,8.61113880,663.207214,20.97,0.0037,6.84,移动止盈/止损,0.4613,2180.20,0.4613,-0.0735,1.7917,0.001715,3
DOGE-USDT-SWAP,多,2025-09-07 14:00:00,0.23472132,2025-09-10 00:00:00,0.23718628,12946.460261,28.25,0.0093,3.67,移动止盈/止损,0.2524,2208.45,0.2524,-0.0713,2.4167,0.002305,3
BNB-USDT-SWAP,多,2025-09-10 06:00:00,885.61984397,2025-09-10 22:00:00,892.54073700,7.231850,42.34,0.0066,7.72,移动止盈/止损,0.5048,2250.79,0.5048,-0.0681,0.6667,0.003442,1
HYPE-USDT-SWAP,多,2025-09-08 08:00:00,53.70563596,2025-09-11 10:00:00,54.29656980,98.806283,51.99,0.0098,6.40,移动止盈/止损,0.4252,2302.77,0.4252,-0.0642,3.0833,0.004209,2
AVAX-USDT-SWAP,多,2025-09-10 02:00:00,26.59822228,2025-09-11 12:00:00,28.95110460,217.498753,504.50,0.0872,7.25,移动止盈/止损,0.4847,2807.27,0.4847,-0.0260,1.4167,0.039246,3
TRUMP-USDT-SWAP,多,2025-09-10 04:00:00,8.81788170,2025-09-11 12:00:00,8.76012390,467.538995,-31.94,-0.0077,4.93,移动止盈/止损,0.3330,2775.34,0.3330,-0.0284,1.3333,-0.002490,0
