交易对,方向,开仓时间,开仓价,平仓时间,平仓价,数量,收益,收益率,手续费,原因,仓位,累计收益,实际杠杆,当前回撤,持仓天数,当前收益(占权益),加仓次数
HYPE-USDT-SWAP,多,2025-08-26 21:00:00,50.11864404,2025-08-27 08:00:00,48.94510500,31.685004,-39.07,-0.0037,1.88,移动止盈/止损,0.1506,662.01,0.1506,-0.0217,0.4583,-0.003664,1
BONK-USDT-SWAP,多,2025-08-31 18:00:00,0.02299930,2025-08-31 23:00:00,0.02223778,47145.196984,-37.18,-0.0035,1.28,移动止盈/止损,0.1017,624.83,0.1017,-0.0251,0.2083,-0.003500,0
BCH-USDT-SWAP,多,2025-09-02 03:00:00,568.53401143,2025-09-02 12:00:00,560.50394400,5.047829,-43.95,-0.0041,3.42,移动止盈/止损,0.2713,580.87,0.2713,-0.0292,0.3750,-0.004154,1
ZEC-USDT-SWAP,多,2025-09-03 15:00:00,42.44424400,2025-09-03 21:00:00,41.79582000,33.937961,-23.72,-0.0022,1.72,移动止盈/止损,0.1353,557.15,0.1353,-0.0314,0.2500,-0.002247,0
AVAX-USDT-SWAP,多,2025-09-03 06:00:00,24.84775660,2025-09-04 05:00:00,24.86551320,102.594650,-1.24,-0.0001,3.06,移动止盈/止损,0.2433,555.91,0.2433,-0.0315,0.9583,-0.000117,1
HYPE-USDT-SWAP,多,2025-09-03 15:00:00,46.08460800,2025-09-04 15:00:00,45.21147840,30.040494,-27.87,-0.0026,1.65,移动止盈/止损,0.1301,528.04,0.1301,-0.0340,1.0000,-0.002648,0
SUI-USDT-SWAP,多,2025-09-05 12:00:00,3.44004397,2025-09-05 14:00:00,3.35086488,495.727633,-46.23,-0.0044,2.02,移动止盈/止损,0.1620,481.81,0.1620,-0.0383,0.0833,-0.004410,0
OP-USDT-SWAP,多,2025-09-05 12:00:00,0.73017301,2025-09-05 14:00:00,0.70622937,2036.014622,-50.50,-0.0048,1.75,移动止盈/止损,0.1412,431.31,0.1412,-0.0429,0.0833,-0.004842,0
DOGE-USDT-SWAP,多,2025-09-07 15:00:00,0.22359236,2025-09-07 22:00:00,0.22767723,8186.623630,31.22,0.0030,2.22,移动止盈/止损,0.1755,462.53,0.1755,-0.0400,0.2917,0.002984,0
BNB-USDT-SWAP,多,2025-09-07 18:00:00,879.18950447,2025-09-08 05:00:00,874.95249600,9.529376,-50.41,-0.0048,10.03,移动止盈/止损,0.8016,412.13,0.8016,-0.0447,0.4583,-0.004841,1
VIRTUAL-USDT-SWAP,多,2025-09-08 06:00:00,1.20082007,2025-09-08 14:00:00,1.24687530,862.541945,38.46,0.0037,1.27,移动止盈/止损,0.0994,450.58,0.0994,-0.0411,0.3333,0.003680,0
FIL-USDT-SWAP,多,2025-09-08 03:00:00,2.43259834,2025-09-09 02:00:00,2.41675830,1579.025478,-29.61,-0.0028,4.59,移动止盈/止损,0.3680,420.98,0.3680,-0.0439,0.9583,-0.002841,1
BONK-USDT-SWAP,多,2025-09-08 09:00:00,0.02308942,2025-09-09 12:00:00,0.02317968,131975.816916,8.25,0.0008,3.66,移动止盈/止损,0.2964,429.23,0.2964,-0.0431,1.1250,0.000791,2
NEAR-USDT-SWAP,多,2025-09-09 03:00:00,2.69357238,2025-09-09 13:00:00,2.70272970,1727.138471,10.22,0.0010,5.59,移动止盈/止损,0.4468,439.45,0.4468,-0.0422,0.4167,0.000979,2
VIRTUAL-USDT-SWAP,多,2025-09-08 15:00:00,1.28844455,2025-09-09 14:00:00,1.26747324,1145.358151,-25.78,-0.0025,1.76,移动止盈/止损,0.1418,413.67,0.1418,-0.0445,0.9583,-0.002475,1
DOGE-USDT-SWAP,多,2025-09-09 12:00:00,0.24570457,2025-09-09 14:00:00,0.24031597,4618.369246,-26.23,-0.0025,1.35,移动止盈/止损,0.1088,387.44,0.1088,-0.0469,0.0833,-0.002525,0
AVAX-USDT-SWAP,多,2025-09-10 12:00:00,28.75690991,2025-09-11 05:00:00,28.62613710,108.970182,-18.00,-0.0017,3.75,移动止盈/止损,0.3057,369.44,0.3057,-0.0486,0.7083,-0.001736,2
HYPE-USDT-SWAP,多,2025-09-10 21:00:00,55.21052050,2025-09-11 09:00:00,54.67353210,20.378933,-12.29,-0.0012,1.34,对齐失效,0.1077,357.15,0.1077,-0.0497,0.5000,-0.001186,0
PENDLE-USDT-SWAP,多,2025-09-11 21:00:00,5.20832078,2025-09-12 03:00:00,5.20887906,220.933537,-1.26,-0.0001,1.38,移动止盈/止损,0.1109,355.89,0.1109,-0.0498,0.2500,-0.000121,0
BONK-USDT-SWAP,多,2025-09-11 18:00:00,0.02479256,2025-09-12 09:00:00,0.02483652,124501.623684,1.77,0.0002,3.71,移动止盈/止损,0.3008,357.66,0.3008,-0.0497,0.6250,0.000170,2
SOL-USDT-SWAP,多,2025-09-11 00:00:00,236.45914086,2025-09-13 13:00:00,239.91600600,38.404618,121.78,0.0117,10.98,移动止盈/止损,0.8782,479.44,0.8782,-0.0385,2.5417,0.011621,3
BOME-USDT-SWAP,多,2025-09-12 18:00:00,0.00227783,2025-09-13 13:00:00,0.00225077,1581611.981464,-47.09,-0.0045,4.30,移动止盈/止损,0.3423,432.35,0.3423,-0.0428,0.7917,-0.004514,2
WIF-USDT-SWAP,多,2025-09-12 18:00:00,0.96510406,2025-09-13 13:00:00,0.96200379,2305.471697,-9.81,-0.0009,2.67,移动止盈/止损,0.2103,422.53,0.2103,-0.0437,0.7917,-0.000942,1
BNB-USDT-SWAP,多,2025-09-16 21:00:00,971.98398783,2025-09-18 18:00:00,988.15117500,3.669993,55.02,0.0053,4.32,移动止盈/止损,0.3479,477.55,0.3479,-0.0387,1.8750,0.005251,1
SUI-USDT-SWAP,多,2025-09-18 18:00:00,3.97379734,2025-09-18 22:00:00,3.88861110,369.353591,-33.21,-0.0031,1.74,移动止盈/止损,0.1370,444.35,0.1370,-0.0417,0.1667,-0.003179,0
DOT-USDT-SWAP,多,2025-09-19 00:00:00,4.80048000,2025-09-19 02:00:00,4.68353160,223.642580,-27.43,-0.0025,1.27,移动止盈/止损,0.0996,416.92,0.0996,-0.0442,0.0833,-0.002633,0
AVAX-USDT-SWAP,多,2025-09-18 03:00:00,33.84590524,2025-09-19 06:00:00,34.02359730,59.395250,8.14,0.0008,2.42,移动止盈/止损,0.1927,425.05,0.1927,-0.0435,1.1250,0.000780,1
NEAR-USDT-SWAP,多,2025-09-18 03:00:00,3.02659667,2025-09-19 18:00:00,3.10868910,1193.964254,93.62,0.0089,4.40,移动止盈/止损,0.3545,518.67,0.3545,-0.0349,1.6250,0.008900,2
ZEC-USDT-SWAP,多,2025-09-24 18:00:00,59.00590000,2025-09-25 15:00:00,56.61433800,10.653897,-26.22,-0.0025,0.74,移动止盈/止损,0.0598,492.46,0.0598,-0.0373,0.8750,-0.002499,0
BNB-USDT-SWAP,多,2025-09-29 21:00:00,1030.90308000,2025-09-30 09:00:00,1008.93909600,2.069307,-47.98,-0.0046,2.53,移动止盈/止损,0.2033,444.47,0.2033,-0.0417,0.5000,-0.004594,0
ZEN-USDT-SWAP,多,2025-09-30 03:00:00,8.51862961,2025-10-01 10:00:00,8.67913200,190.723093,28.64,0.0027,1.97,移动止盈/止损,0.1721,473.12,0.1721,-0.0391,1.2917,0.002735,2
ZEN-USDT-SWAP,多,2025-10-01 21:00:00,10.18627225,2025-10-02 15:00:00,10.44195570,65.942017,16.04,0.0015,0.82,移动止盈/止损,0.0650,489.16,0.0650,-0.0376,0.7500,0.001530,1
APT-USDT-SWAP,多,2025-10-01 12:00:00,4.90073672,2025-10-03 05:00:00,5.11388856,1403.386718,290.70,0.0278,8.43,移动止盈/止损,0.6673,779.86,0.6673,-0.0109,1.7083,0.026967,3
LTC-USDT-SWAP,多,2025-10-03 18:00:00,123.32233100,2025-10-04 01:00:00,119.63803500,8.211788,-31.45,-0.0029,1.20,移动止盈/止损,0.0936,748.41,0.0936,-0.0138,0.2917,-0.002926,0
ZEC-USDT-SWAP,多,2025-10-01 18:00:00,118.90188900,2025-10-04 02:00:00,125.75742300,1.843075,12.36,0.0012,0.27,移动止盈/止损,0.0208,760.77,0.0208,-0.0127,2.3333,0.001149,0
APT-USDT-SWAP,多,2025-10-03 12:00:00,5.37876027,2025-10-04 08:00:00,5.45215473,401.579741,26.86,0.0025,2.61,移动止盈/止损,0.2018,787.64,0.2018,-0.0102,0.8333,0.002490,1
NEAR-USDT-SWAP,多,2025-10-05 06:00:00,3.10331030,2025-10-05 14:00:00,3.02169780,350.814152,-29.92,-0.0028,1.29,移动止盈/止损,0.1009,757.72,0.1009,-0.0130,0.3333,-0.002781,0
BNB-USDT-SWAP,多,2025-10-06 09:00:00,1228.07464053,2025-10-06 14:00:00,1218.18816900,2.264987,-25.72,-0.0024,3.32,移动止盈/止损,0.2599,732.00,0.2599,-0.0153,0.2083,-0.002396,1
TAO-USDT-SWAP,多,2025-10-06 18:00:00,352.96529300,2025-10-07 01:00:00,341.48584800,2.769151,-32.94,-0.0031,1.15,移动止盈/止损,0.0910,699.06,0.0910,-0.0183,0.2917,-0.003079,0
BONK-USDT-SWAP,多,2025-10-06 18:00:00,0.02206921,2025-10-07 02:00:00,0.02124588,40513.977235,-34.41,-0.0032,1.05,移动止盈/止损,0.0832,664.65,0.0832,-0.0215,0.3333,-0.003226,0
DOGE-USDT-SWAP,多,2025-10-06 15:00:00,0.26682668,2025-10-07 06:00:00,0.26049395,4666.364287,-31.03,-0.0029,1.48,对齐失效,0.1160,633.62,0.1160,-0.0243,0.6250,-0.002918,0
ETH-USDT-SWAP,多,2025-10-07 12:00:00,4746.47460000,2025-10-07 13:00:00,4701.52980000,0.484746,-24.53,-0.0023,2.75,移动止盈/止损,0.2164,609.09,0.2164,-0.0266,0.0417,-0.002313,0
ZEN-USDT-SWAP,多,2025-10-08 18:00:00,11.23446941,2025-10-09 08:00:00,11.00789910,80.686821,-19.36,-0.0018,1.08,移动止盈/止损,0.0893,589.73,0.0893,-0.0284,0.5833,-0.001828,1
ZEC-USDT-SWAP,多,2025-10-08 21:00:00,180.15801400,2025-10-09 08:00:00,165.90340800,1.894700,-27.40,-0.0026,0.39,移动止盈/止损,0.0320,562.33,0.0320,-0.0309,0.4583,-0.002594,0
TAO-USDT-SWAP,多,2025-10-13 03:00:00,423.78649413,2025-10-14 02:00:00,424.40755500,2.226269,0.25,0.0000,1.13,移动止盈/止损,0.0921,562.58,0.0921,-0.0309,0.9583,0.000024,1
ZEN-USDT-SWAP,多,2025-10-20 18:00:00,12.89728960,2025-10-21 02:00:00,12.02779710,32.699997,-28.92,-0.0027,0.49,移动止盈/止损,0.0399,533.66,0.0399,-0.0335,0.3333,-0.002746,0
LINK-USDT-SWAP,多,2025-10-20 09:00:00,18.85288510,2025-10-21 03:00:00,18.14318550,46.266501,-33.86,-0.0032,1.03,移动止盈/止损,0.0826,499.79,0.0826,-0.0366,0.7500,-0.003225,0
ZEC-USDT-SWAP,多,2025-10-20 18:00:00,280.68806600,2025-10-21 05:00:00,250.12498500,1.221025,-37.71,-0.0036,0.39,移动止盈/止损,0.0324,462.09,0.0324,-0.0401,0.4583,-0.003604,0
BNB-USDT-SWAP,多,2025-10-24 00:00:00,1135.29351800,2025-10-24 14:00:00,1107.49923900,1.091235,-31.80,-0.0030,1.47,移动止盈/止损,0.1184,430.29,0.1184,-0.0430,0.5833,-0.003049,0
XRP-USDT-SWAP,多,2025-10-25 12:00:00,2.60847488,2025-10-25 20:00:00,2.60003997,1362.179356,-15.75,-0.0015,4.26,移动止盈/止损,0.3306,414.54,0.3306,-0.0444,0.3333,-0.001512,1
VIRTUAL-USDT-SWAP,多,2025-10-24 21:00:00,1.17850342,2025-10-27 22:00:00,1.40475951,1923.131392,432.14,0.0415,2.98,移动止盈/止损,0.2399,846.68,0.2399,-0.0048,3.0417,0.039841,3
BCH-USDT-SWAP,多,2025-10-26 12:00:00,561.71616600,2025-10-28 12:00:00,559.49404500,1.872399,-5.42,-0.0005,1.26,对齐失效,0.0928,841.26,0.0928,-0.0053,2.0000,-0.000500,0
HYPE-USDT-SWAP,多,2025-10-23 12:00:00,42.41909322,2025-10-29 00:00:00,47.47125240,130.175059,650.64,0.0622,7.02,对齐失效,0.5226,1491.90,0.5226,0.0000,5.5000,0.056618,3
TAO-USDT-SWAP,多,2025-10-31 15:00:00,485.47854300,2025-11-01 00:00:00,487.00129500,1.142171,1.07,0.0001,0.67,收盘清算,0.0483,1492.98,0.0483,0.0000,0.3750,0.000093,0
ZEC-USDT-SWAP,多,2025-10-31 21:00:00,390.65906200,2025-11-01 00:00:00,407.22927300,1.184770,19.06,0.0017,0.57,收盘清算,0.0403,1512.04,0.0403,0.0000,0.1250,0.001656,0
ZEN-USDT-SWAP,多,2025-11-01 00:00:00,15.55755560,2025-11-01 00:00:00,15.55444440,21.310308,-0.46,-0.0000,0.40,收盘清算,0.0288,1511.58,0.0288,-0.0000,0.0000,-0.000040,0
